name,label
umssdn,CPQ:H3 Separation decision maker
umrcms,CPQ:H4/NPQ:H1 Current marital status
umrclc,CPQ:H5/NPQ:H2 Current living circumstances
uchkms,CPQ:H6 Check marital status unchanged and currently married
uordf,CPQ:H7/NPQ:H6a Currently living with someone in a relationship
uordfmar,CPQ:H8/NPQ:H7 How likely to marry current partner
uorotmrm,"CPQ:H9/NPQ:H8 How likely to ever marry or remarry in future, currently defacto"
uormrm,"CPQ:H10/NPQ:H9 Likelihood of ever marrying or remarrying in future, not currently defacto"
uchkage,CPQ:H11/NPQ:H10 Check for age > 17 or living independently
uprlcp,CPQ:H12 Living with current partner/spouse when last interviewed
uprlcpmt,CPQ:H13 Month when started living with partner
uprlcpyr,CPQ:H13 Year when started living with partner
uprlpsmt,CPQ:H13a Month when relationship began
uprlpsyr,CPQ:H13a Year when relationship began
uprlpli,CPQ:H14 Living with a partner when last interviewed
uprslfmt,CPQ:H15 Month when stopped living with former partner
uprslfyr,CPQ:H15 Year when stopped living with former partner
uprsls3,CPQ:H16 Since last interview started living with someone in relationship lasting at least 3 months
uprslsn3,CPQ:H17 Number of times started living with someone in relationship that lasted at least 3 months
uprslrmt,CPQ:H18 Month started living together in most recent relationship
uprslryr,CPQ:H18 Year started living together in most recent relationship
uprflrmt,CPQ:H19 Month stopped living together in most recent relationship
uprflryr,CPQ:H19 Year stopped living together in most recent relationship
uchktwo,CPQ:H20 Check H17 - 2 or more relationships
uprsl2mt,CPQ:H21 Month started living together in relationship before last
uprsl2yr,CPQ:H21 Year started living together in relationship before last
uprfl2mt,CPQ:H21 Month stopped living together in relationship before last
uprfl2yr,CPQ:H21 Year stopped living together in relationship before last
uordfsmt,NPQ:H6c Month when relationship began
uordfsyr,NPQ:H6c Year when relationship began
uherate,"K1 In general, how would you rate your health (PQ)"
uhelths,K2 Percent chance health same in 4 years time
uheagec,K3 Confirm age range
uhelv75,"K4a How likely will live to 75 or more, aged less than 65"
uhelv15m,"K4b How likely will live another 10 to 15 years, aged 65-89"
ucvtest,"K5a Have you ever been tested for the coronavirus, COVID-19"
ucvhave2,"K5b And have you ever been told that, based on a medical test, you had COVID-19"
ucvgi,K6a How much has your life changed because of the coronavirus crisis
ucvgibw,"K6b Has that change because of the coronavirus crisis been for better, worse or neither better nor worse"
ucvmask,"K7 Thinking about the past four weeks, when out in public in an indoor space, such as shopping in a supermarket, how often do you wear a mask or other face covering"
ucvsdsh,K8a Social distancing behaviour - stayed at home and only went out for the essentials
ucvsdnh,K8b Social distancing behaviour - tried to keep a distance of at least 15 metres from other persons who are not in your household
ucvvax,K9a Have had one or more COVID-19 vaccine doses
ucvvaxi,K9b Do you expect or intend to get vaccinated against COVID-19
uhelth,K10a Long term health condition
uhespnc,K10b Which long term health conditions - Sight problems not corrected by glasses / lenses
uhehear,K10b Which long term health conditions - Hearing problems
uhespch,K10b Which long term health conditions - Speech problems
uhebflc,"K10b Which long term health conditions - Blackouts, fits or loss of consciousness"
uheslu,K10b Which long term health conditions - Difficulty learning or understanding things
uheluaf,K10b Which long term health conditions - Limited use of arms or fingers
uhedgt,K10b Which long term health conditions - Difficulty gripping things
uhelufl,K10b Which long term health conditions - Limited use of feet or legs
uhenec,K10b Which long term health conditions - A nervous or emotional condition which requires treatment
uhecrpa,"K10b Which long term health conditions - Any condition that restricts physical activity or physical work (e.g. back problems, migraines)"
uhedisf,K10b Which long term health conditions - Any disfigurement or deformity
uhemirh,K10b Which long term health conditions - Any mental illness which requires help or supervision
uhesbdb,K10b Which long term health conditions - Shortness of breath or difficulty breathing
uhecrp,K10b Which long term health conditions - Chronic or recurring pain
uhehibd,"K10b Which long term health conditions - Long term effects as a result of a head injury, stroke or other brain damage"
uhemed,K10b Which long term health conditions - A long-term condition or ailment which is still restrictive even though it is being treated
uheoth,"K10b Which long term health conditions - Any other long-term condition such as arthritis, asthma, heart disease, Alzheimers, dementia etc"
uherf,K10b Which long term health conditions - Refused
uhedk,K10b Which long term health conditions - Dont know
uhedevli,CPQ:K11 Did you first develop this condition after date of last interview
uhelthwk,K12 Does condition limit the type or amount of work you can do
uhelthdg,K13 How much condition limits the amount of work you can do
uhedifsc,K14a Health condition causes difficulties with self-care activities
uhedifma,K14b Health condition causes difficulties with mobility activities
uhedifla,K14c Health condition causes difficulties with communicating in your own language
uhehlpco,K15a Health condition necessitates needing help or supervision
uheconsc,K15b Needs help with or supervision - Self-care
uheconma,K15b Needs help with or supervision - Mobility
uheconla,K15b Needs help with or supervision - Communication in own language
uheconrf,K15b Needs help with or supervision - Refused
uhecondk,K15b Needs help with or supervision - Dont know
uhealway,K16a Do you always need help with any of these tasks?
uhealsc,K16b Always need help with - Self-care
uhealmo,K16b Always need help with - Mobility
uhealla,K16b Always need help with - Communication in own language
uhealrf,K16b Always need help with - Refused
uhealdk,K16b Always need help with - Dont know
uheaids,"K17a Looking at SHOWCARD K17, do you use any aids such as?"
uheamob,K17b Which ones? - Mobility aids
uheacare,K17b Which ones? - Self-care aids
uheaneco,K17b Which ones? - Non-electronic communication aids
uheaecom,K17b Which ones? - Electronic communication aids
uheaerf,K17b Which ones? - Refused
uheaedk,K17b Which ones? - Dont know
uhehmod,"K18 Looking at SHOWCARD K18, has your home been modified in any of these ways to help you cope with your condition[s]?"
uhechage,K19 CONFIRM WITH RESPONDENT. Can I just check your age again?
uheemdif,"K20a Because of the condition[s] you have told me about, do you currently have any difficulties with employment, such as those listed on SHOWCARD K20?"
uhepuwrk,K20b Long term health conditions impacts on employment - Permanently unable to work
uherjob,K20b Long term health conditions impacts on employment - Restricts type of job can do
uherhour,K20b Long term health conditions impacts on employment - Restricts number of hours that can be worked
uhechjob,K20b Long term health conditions impacts on employment - Makes it more difficult to change jobs / get a better job / find a suitable job
uhetowrk,K20b Long term health conditions impacts on employment - Need additional time off work
uheonas,K20b Long term health conditions impacts on employment - Need ongoing assistance / supervision at work
uhespeq,K20b Long term health conditions impacts on employment - Need special equipment / arrangements
uheothed,K20b Long term health conditions impacts on employment - Other employment difficulties
uheothrf,K20b Long term health conditions impacts on employment - Refused
uheothdk,K20b Long term health conditions impacts on employment - Dont know
uheedqua,K21 Are you currently attending school or enrolled in a course of study to obtain an educational qualification?
uheeddif,"K22a Because of the condition[s] you have told me about, do you currently have any difficulties with education, such as those listed on SHOWCARD K22?"
uhetosch,K22b Which ones? - Need additional time off school / study
uheatsc,K22b Which ones? - Have to attend special classes / school
uheeonas,K22b Which ones? - Need ongoing assistance or supervision
uhereshr,K22b Which ones? - Restricted in the number of hours can study
uhecspeq,"K22b Which ones? - Need special equipment, modified environment, or other special arrangements"
uheldif,K22b Which ones? - General learning difficulties
uheodif,K22b Which ones? - Other difficulties
uheerf,K22b Which ones? - Refused
uheedk,K22b Which ones? - Dont know
uhelstud,K23a Would you like to be enrolled at school or undertaking further study?
uhenostu,K23b Are you not enrolled in an educational course because of the condition(s) you have told me about?
uhepmlyr,K24 Have you taken any prescription medications in the last 12 months
uhepmreg,K25a Do you take any of these (prescription medications) on a regular basis
uhepmnum,"K25b All together, how many prescription medications do you take on a regular basis"
uheany,K26a Ever been told by a doctor or nurse that you have any of these serious illnesses
uheart,K26b Diagnosed with serious illness - Arthritis or osteoporosis
uheast,K26b Diagnosed with serious illness - Asthma
uhecan,K26b Diagnosed with serious illness - Any type of cancer
uhecbe,K26b Diagnosed with serious illness - Chronic bronchitis or emphysema
uhedi1,K26b Diagnosed with serious illness - Type 1 diabetes (also known as juvenile-onset or insulin-dependent diabetes)
uhedi2,K26b Diagnosed with serious illness - Type 2 diabetes (also known as late-onset or non-insulin dependent diabetes)
uhedpn,K26b Diagnosed with serious illness - Depression
uheanx,K26b Diagnosed with serious illness - Anxiety
uheomi,K26b Diagnosed with serious illness - Other mental illness
uhehcd,K26b Diagnosed with serious illness - Heart disease
uhehbp,K26b Diagnosed with serious illness - High blood pressure or hypertension
uheoc,"K26b Diagnosed with serious illness - Any other serious circulatory condition (eg stroke, hardening of the arteries)"
uherf2,K26b Diagnosed with serious illness - Refused
uhedk2,K26b Diagnosed with serious illness - Dont know
uhersd,K27a Regularly sees a doctor or other medical practitioner about these serious illnesses
uhesdf,K27b Approximately how often sees doctor or other medical practitioner about these serious illnesses
uherx,K28a Takes any prescription medications for these conditions
uhensi,K28b Check if has one or more than serious illness condition at K26b
uhepmart,K28c Takes prescription medication for - Arthritis or osteoporosis
uhepmast,K28c Takes prescription medication for - Asthma
uhepmcan,K28c Takes prescription medication for - Any type of cancer
uhepmcbe,K28c Takes prescription medication for - Chronic bronchitis or emphysema
uhepmdi1,K28c Takes prescription medication for - Type 1 diabetes (also known as juvenile-onset or insulin-dependent diabetes)
uhepmdi2,K28c Takes prescription medication for - Type 2 diabetes (also known as late-onset or non-insulin dependent diabetes)
uhepmdpn,K28c Takes prescription medication for - Depression
uhepmanx,K28c Takes prescription medication for - Anxiety
uhepmomi,K28c Takes prescription medication for - Other mental illness
uhepmhd,K28c Takes prescription medication for - Heart disease
uhepmhbp,K28c Takes prescription medication for - High blood pressure or hypertension
uhepmoc,"K28c Takes prescription medication for - Any other serious circulatory condition (eg stroke, hardening of the arteries)"
uhepmrf,K28c Takes prescription medication for - Refused
uhepmdk,K28c Takes prescription medication for - Dont know
uhewppq,K29a Health module completed [from feed forward data]
uhech,K29 Health rating during childhood
uhechmm,K30 Missed a month of school for health problems
uhechps,K31 Parents smoked during your childhood
uphvaora,K32 Do you have a Department of Veterans Affairs Orange Treatment Entitlement Card?
uphvawhi,K32 Do you have a Department of Veterans Affairs White Treatment Entitlement Card?
uphvagld,K32 Do you have a Department of Veterans Affairs Gold Treatment Entitlement Card?
uphhcc,K32 Do you have a Health Care Card?
uphpcc,K32 Do you have a Pensioner Concession Card?
uphcshc,K32 Do you have a Commonwealth Seniors Health Card?
uphnone,K32 None of these Health Care Cards
uphref,K32 Health Care Cards - Refused
uphdk,K32 Health Care Cards - Dont know
uphpriin,"K33 Apart from Medicare, are you currently covered by private health insurance?"
uphcfam,"K34 Are you covered by family, couple, sole parent or single membership?"
uphctype,"K35 What type of health insurance do you have? Hospital cover only, extras cover only, or both hospital and extras cover?"
uphpast,K36 Have you ever had private health insurance for hospital cover in the past?
uphdrop1,K37 How long ago did you drop your hospital cover?
uhedent,K38 How long since last saw a dentist
uhe1gp,K39a Is there one particular doctor you usually see if you are sick or need health advice
uhe1clin,K39b Is there one particular clinic you usually see if you are sick or need health advice
uhelstyr,K40a During last 12 months have you seen your family doctor or another GP about your health
uhengp,K40b Approximately how many times have you seen your family doctor or another GP in the last 12 months
uheoop,K40c For most recent doctor visit - any out of pocket expenses for consultation
uhegpgt1,K41a Check K35b Greater than 1 GP visits in the last 12 months
uhegpexh,K41b How many GP visits in the last 12 months incurred an out of pocket expense - how answered
uhegpexn,K41b How many GP visits in the last 12 months incurred an out of pocket expense
uhecpany,K42a During the last 12 months have you seen any of the health care providers listed on SHOWCARD K42
uhecphd,"K42b Seen during last 12 months - A hospital doctor (i.e., in outpatients or casualty)"
uhecpsd,K42b Seen during last 12 months - A specialist doctor (excluding in outpatients or casualty of a hospital)
uhecpmhp,"K42b Seen during last 12 months - A mental health professional, such as a psychiatrist or psychologist"
uhecppod,K42b Seen during last 12 months - A podiatrist (foot doctor)
uhecpchi,K42b Seen during last 12 months - A chiropractor or osteopath
uhecpphy,K42b Seen during last 12 months - A physiotherapist
uhecpopt,K42b Seen during last 12 months - An optometrist
uhecpahp,"K42b Seen during last 12 months - Any other allied health provider, such as an optometrist, speech therapist, audiologist or occupational therapist"
uhecpalt,"K42b Seen during last 12 months - An alternative health practitioner, such as a naturopath, acupuncturist or herbalist"
uhecpnrs,"K42b Seen during last 12 months - A community nurse, practice nurse, nurse practitioner or midwife"
uhecprf,K42b Seen during last 12 months - Refused
uhecpdk,K42b Seen during last 12 months - Dont know
uhehcany,K43a Have you had any of the health check-ups or tests in the last 12 months
uhehcbc,K43b Had check-up or test in last 12 months - Screening for bowel cancer
uhehcps,K43b Had check-up or test in last 12 months - Pap smear
uhehcbs,K43b Had check-up or test in last 12 months - Breast screening
uhehcpc,K43b Had check-up or test in last 12 months - Prostate check
uhehcxr,K43b Had check-up or test in last 12 months - Chest / other x-rays
uhehcbp,K43b Had check-up or test in last 12 months - Blood pressure
uhehcct,K43b Had check-up or test in last 12 months - Cholesterol test
uhehcobt,K43b Had check-up or test in last 12 months - Any other blood test
uhehcrf,K43b Had check-up or test in last 12 months - Refused
uhehcdk,K43b Had check-up or test in last 12 months - Dont know
uphonpat,"K44 During the last 12 months, have you ever been a patient in a hospital overnight?"
uphonly,K45 On how many different occasions were you admitted as a patient to a hospital for an overnight stay during the last 12 months?
uphontot,K46 Overnight stays in hospital in the last 12 months
uphrecad,K47 Overnight stays for most recent overnight admission to hospital
uphonin,K48 Hospital overnight patient admission type
uphdayly,"K49 During the last 12 months, have you ever been admitted to hospital as a day patient? (Do not include visits to emergency, outpatients or outpatient clinics)."
uphdaypa,K50 On how many different occasions were you admitted as a day patient to a hospital during the last 12 months?
uphdayin,K51 Hospital day patient admission type
uffmilk,K52 Main type of milk usually use
uffveg,"K53 Number of days in a usual week eats vegetables (inc. tinned, frozen and fresh)"
uffvegs,"K54 On a day when you eat vegetables, how many serves of vegetables do you usually eat"
ufffrt,"K55 Number of days in a usual week eats fruit (inc. tinned, frozen, dried and fresh)"
ufffrts,"K56 On a day when you eat fruit, how many serves of fruit do you usually eat"
uffsalt,K57 How often do you add salt to your food after it is cooked
uffbf,K58 How many days per week do you usually eat some food for breakfast
uffbrfr,K59a How often in a usual week purchases breakfast from an outlet
ufflunr,K59b How often in a usual week purchases lunch from an outlet
uffdinr,K59c How often in a usual week purchases dinner from an outlet
uchb12,K60 Sleep - Check B12 employment status
uslewdh,K61a How many hours of actual sleep do you usually get on a workday night (currently employed)
uslenwdh,K61b And how many hours of actual sleep do you usually get on a non-work night (currently employed)
uslenapa,"K61c And in a typical week, do you get any sleep from daytime or evening naps (currently employed)"
uslenaph,K61d And how many hours of sleep do you get from such naps in a typical week (currently employed)
usluwdh,K62a How many hours of actual sleep do you usually get on a weekday night (not currently employed)
uslunwdh,K62b And how many hours of actual sleep do you usually get on a weekend night (not currently employed)
uslunapa,"K62c And in a typical week, do you get any sleep from daytime or evening naps (not currently employed)"
uslunaph,K62d And how many hours of sleep do you get from such naps in a typical week  (not currently employed)
uhehtyp,"K63 Check HF, Single or Multi person household"
uherca,"K65 Actively cares for household member due to long-term health condition, elderly, disability"
uhercap,K66 Person cared for - Spouse/partner
uhercapt,K66 Person cared for - Parent
uhercapl,K66 Person cared for - Parent-in-law
uhercaac,K66 Person cared for - Adult child (aged 15+ years)
uhercayc,K66 Person cared for - Young child
uhercaor,K66 Person cared for - Other relative
uhercaur,K66 Person cared for - Other (unrelated person)
uhercarf,K66 Person cared for - Refused
uhercadk,K66 Person cared for - Dont know
uhercana,K66 Person cared for - No answer
uhercam,K67 Main carer of resident person(s)
uhenca,"K68 Actively cares for non-resident due to long-term health condition, elderly, disability"
uhencap,K69 Who is cared for - Spouse/partner
uhencapt,K69 Who is cared for - Parent
uhencapl,K69 Who is cared for - Parent-in-law
uhencaac,K69 Who is cared for - Adult child (aged 15+ years)
uhencayc,K69 Who is cared for - Young child
uhencaor,K69 Who is cared for - Other relative
uhencaur,K69 Who is cared for - Other (unrelated person)
uhencarf,K69 Who is cared for - Refused
uhencadk,K69 Who is cared for - Dont know
uhencana,K69 Who is cared for - No answer
uhencam,K70 Main carer of non-resident person(s)
ulosathl,K71 Satisfaction - The home in which you live
ulosateo,K71 Satisfaction - Your employment opportunities
ulosatfs,K71 Satisfaction - Your financial situation
ulosatsf,K71 Satisfaction - How safe you feel
ulosatlc,K71 Satisfaction - Feeling part of your local community
ulosatyh,K71 Satisfaction - Your health
ulosatnl,K71 Satisfaction - The neighbourhood in which you live
ulosatft,K71 Satisfaction - The amount of free time you have
ulosat,K72 Satisfaction - How satisfied are you with your life
uanlote,K73 Speak language other than English
uaneab,K74 How well speaks English
ulsinthm,K75 Has access to the internet at home
uchbos,CPQ:K76i Check feed forward variable - was born overseas
uadfhav,CPQ:K78/NPQ:K76 Have you ever served in the Australian Defence Force? And this includes service in the Reserves
uadftyp,CPQ:K79/NPQ:K77 Was that in the Regular Service or in the Reserves Service
uadfage,CPQ:K80i/NPQ:K78i Check age 65 or older
uadfsrv,"CPQ:K80/NPQ:K78 And are you currently serving in the Australian Defence Force, or was that service in the past"
umhli,CPQ:K81 Changed address since last interview
umhreanj,CPQ:K82/NPQ:K82b Main reasons for moving - To start a new job with a new employer
umhreawp,CPQ:K82/NPQ:K82b Main reasons for moving - To be nearer place of work
umhreast,CPQ:K82/NPQ:K82b Main reasons for moving - To be close to place of study
umhreawt,CPQ:K82/NPQ:K82b Main reasons for moving - Work transfer
umhreaob,CPQ:K82/NPQ:K82b Main reasons for moving - To start own business
umhrearb,CPQ:K82/NPQ:K82b Main reasons for moving - Decided to relocate own business
umhrealb,CPQ:K82/NPQ:K82b Main reasons for moving - To get a larger/better place
umhreasm,CPQ:K82/NPQ:K82b Main reasons for moving - To get a smaller/less expensive place
umhreapo,CPQ:K82/NPQ:K82b Main reasons for moving - To get a place of my own/our own
umhreamr,CPQ:K82/NPQ:K82b Main reasons for moving - To get married/moved in with partner
umhreabn,CPQ:K82/NPQ:K82b Main reasons for moving - To live in a better neighbourhood
umhreaff,CPQ:K82/NPQ:K82b Main reasons for moving - To be closer to friends and/or family
umhrealw,CPQ:K82/NPQ:K82b Main reasons for moving - To look for work
umhreamb,CPQ:K82/NPQ:K82b Main reasons for moving - Marital/relationship breakdown
umhreapn,CPQ:K82/NPQ:K82b Main reasons for moving - Property no longer available
umhreaev,CPQ:K82/NPQ:K82b Main reasons for moving - Evicted
umhreafm,CPQ:K82/NPQ:K82b Main reasons for moving - To follow a spouse or parent/Whole family moved
umhreaas,CPQ:K82/NPQ:K82b Main reasons for moving - To be closer to amenities/services/public transport
umhreals,CPQ:K82/NPQ:K82b Main reasons for moving - Seeking change of lifestyle
umhreahr,CPQ:K82/NPQ:K82b Main reasons for moving - Health reasons
umhreatr,CPQ:K82/NPQ:K82b Main reasons for moving - Temporary relocation
umhreaos,CPQ:K82/NPQ:K82b Main reasons for moving - Other
umhrearf,CPQ:K82/NPQ:K82b Main reasons for moving - Refused
umhreadk,CPQ:K82/NPQ:K82b Main reasons for moving - Dont know
umhreama,CPQ:K82/NPQ:K82b Main reasons for moving - Moved to Australia (NFI)
umhreagh,CPQ:K82/NPQ:K82b Main reasons for moving - Government housing (no choice)
umhrearo,CPQ:K82/NPQ:K82b Main reasons for moving - Travelling/returned from overseas
umhreapf,CPQ:K82/NPQ:K82b Main reasons for moving - Personal/family reasons (NFI)
umhreawr,CPQ:K82/NPQ:K82b Main reasons for moving - Work reasons (NFI)
umhreahn,CPQ:K82/NPQ:K82b Main reasons for moving - Housing/neighbourhood reason (NFI)
umhreani,CPQ:K82/NPQ:K82b Main reasons for moving - NEI to classify
umhreana,CPQ:K82/NPQ:K82b Main reasons for moving - Not Answered
umhlvmth,CPQ:K83 Month left
umhlvyr,CPQ:K83 Year left
umhmth,CPQ:K84/NPQ:K79 Month moved to current address
umhyr,CPQ:K84/NPQ:K79 Year moved to current address
umhnyr,T3 How likely to move in next 12 months
umhaddk2,T4a Know your new address
umhexpmt,T4b When expect to live in new address Month
umhexpyr,T4b When expect to live in new address Year
uhhncr,T5 Number of Contacts Recorded
uioadult,Z1 Any other adults present
uioinflu,Z2 Influence respondent answers
uioundst,Z3 Describe respondents understanding of questions
uiosusp,Z4 Was respondent suspicious about study after completion
uiodocps,Z5a Refer to documents - a pay slip
uiodoctx,Z5b Refer to documents - a tax return
uiodoccl,Z5c Refer to documents - a benefit statement from Centrelink
uiodocod,Z5d Refer to documents - any other document
uiodocn,Z5 Refer to documents - None of these
uiodocdk,Z5 Refer to documents - Dont know
uiocoop,Z6 Co-operation during interview
uiopeye,Z7 Did respondent have problem which may have affected interview - Poor eyesight
uiophear,Z7 Did respondent have problem which may have affected interview - Hearing problems
uiopread,Z7 Did respondent have problem which may have affected interview - Reading difficulties
uiopeng,Z7 Did respondent have problem which may have affected interview - English was second language
uioplang,Z7 Did respondent have problem which may have affected interview - Other language problems
uiopnone,Z7 Did respondent have problem which may have affected interview - None of these
uiohlp,Z8a Assistance of 3rd party
uiorea,Z8b Reason for need of assistance
uioolang,Z8c Was this interview conducted in another language
uiolocn,Z9 Where (or how) was the interview conducted?
uiostat,Z11 Was a statistical report given to the respondent
uiolia,Z11a Was a Living In Australia Report given to this respondent?
uhhpqlen,PQ Total Interview Length
uts6,PQ Person interview end time
uts6dt,PQ Person interview end date
uancobn,NPQ:AA2 Country of Birth
uanyoan,NPQ:AA3 Year first came to Australia to live
uanaucit,NPQ:AA4 Are you an Australian citizen
uanaures,NPQ:AA5 Are you a permanent resident of Australia
uannzcin,NPQ:AA6 (Can I just check) Were you a New Zealand citizen when you arrived in Australia
uanaf99n,NPQ:AA7 Check AA3 Did respondent arrive in Australia after 1999
uanrefn,NPQ:AA8 Did you (and your family) come to Australia as refugees or under a humanitarian migration program
uanpappn,NPQ:AA9 Australian visa - Primary applicant
uanpaphh,NPQ:AA10 Does the primary visa applicant live in this household
uanmigcn,NPQ:AA11 Migration category when you or your family first arrived in Australia
uanafpan,NPQ:AA12 Who paid for your (air)fare to come to Australia
uanengfn,NPQ:AA13 Is English the first language you learned to speak as a child
uanatsin,NPQ:AA14 Are you of Aboriginal or Torres Strait Islander origin
ufmlwopn,NPQ:BB1 Were you living with both your own mother and father around the time you were 14 years old
ufmnpren,NPQ:BB2 Why were you not living with both your parents
ufmpdivn,NPQ:BB3a Did your mother and father ever get divorced or separate
ufmpjonn,NPQ:BB3b Did your mother and father ever get back together again
ufmagepn,NPQ:BB4 How old were you at the time they first separated
ufmageln,NPQ:BB5 How old were you when you first moved out of home as a young person
ufmhsibn,NPQ:BB6 Have you ever had any brothers or sisters
ufmnsibn,NPQ:BB7 How many (brothers and sisters)
ufmeldsn,NPQ:BB8 Were you the oldest when growing up
ufmfcobn,NPQ:BB9a Father's Country of Birth
ufmmcobn,NPQ:BB9b Mother's Country of Birth
ufmfschn,NPQ:BB11a How much schooling father completed
ufmmschn,NPQ:BB11b How much schooling mother completed
ufmfpsqn,NPQ:BB12 Father completed an educational qualification after leaving school
ufmfhlqn,NPQ:BB13 Which type of institution fathers highest level qualification obtained from
ufmmpsqn,NPQ:BB14 Mother completed an educational qualification after leaving school
ufmmhlqn,NPQ:BB15 Which type of institution mothers highest level qualification obtained from
ufmfempn,NPQ:BB16 Was father in paid employment when you were 14
ufmfo06n,NPQ:BB17abc Father's occupation ANZSCO 2006
ufmfuemn,NPQ:BB18 Was father unemployed for 6 months or more while you were growing up
ufmmempn,NPQ:BB19 Was mother in paid employment when you were 14
ufmmo06n,NPQ:BB20abc Mother's occupation ANZSCO 2006
uedageln,NPQ:A1 Age left school
uedhistn,NPQ:A2 Highest year of school completed/currently attending
uedtypen,NPQ:A3 Type of school attended/attending
uchka1,NPQ:A4 Check if still at school
uedclyn,NPQ:A5 Country of last school year
uedqenrn,NPQ:A6 Enrolled in course of study to obtain qualification
uedqosl,NPQ:A7a Qualifications obtained - Secondary school - lower level
uedqosh,NPQ:A7a Qualifications obtained - Secondary school - highest level
uedqonq,NPQ:A7a Qualifications obtained - Nursing qualification
uedqotq,NPQ:A7a Qualifications obtained - Teaching qualification
uedqodc,NPQ:A7a Qualifications obtained - Doctorate
uedqoms,NPQ:A7a Qualifications obtained - Masters degree
uedqogd,NPQ:A7a Qualifications obtained - Post-graduate diploma/Graduate diploma
uedqogc,NPQ:A7a Qualifications obtained - Graduate certificate
uedqohd,NPQ:A7a Qualifications obtained - Honours bachelor degree
uedqobd,NPQ:A7a Qualifications obtained - Bachelor degree but not honours
uedqodn,NPQ:A7a Qualifications obtained - Diploma NFI
uedqoav,NPQ:A7a Qualifications obtained - Undergraduate diploma/Advanced diploma
uedqoad,NPQ:A7a Qualifications obtained - Associate degree
uedqodp,NPQ:A7a Qualifications obtained - Associate diploma
uedqocd,NPQ:A7a Qualifications obtained - Other certificate- dont know level
uedqotc,NPQ:A7a Qualifications obtained - Technicians cert./Advanced certificate
uedqota,NPQ:A7a Qualifications obtained - Trade certificate or apprenticeship
uedqoc2,NPQ:A7a Qualifications obtained - Other certificate - level II
uedqoc1,NPQ:A7a Qualifications obtained - Other certificate - level I
uedqoc3,NPQ:A7a Qualifications obtained - Other certificate - level III
uedqoc4,NPQ:A7a Qualifications obtained - Other certificate - level IV
uedqnone,NPQ:A7a Qualifications obtained - Did not complete a qualification
uedqstdy,NPQ:A7a Qualifications obtained - Still studying
uedqodk,NPQ:A7a Qualifications obtained - Dont know
uedqorf,NPQ:A7a Qualifications obtained - Refused
uedqoos,NPQ:A7a Qualifications obtained - Other
uedqoun,NPQ:A7a Qualifications obtained - 000 level unknown
uedqona,NPQ:A7a Qualifications obtained - No answer
uedqnnq,NPQ:A7a Number of qualifications obtained - 001 Nursing qualification
uedqntq,NPQ:A7a Number of qualifications obtained - 002 Teaching qualification
uedqndc,NPQ:A7a Number of qualifications obtained - 110 Doctorate
uedqnms,NPQ:A7a Number of qualifications obtained - 120 Masters degree
uedqngd,NPQ:A7a Number of qualifications obtained - 211 Post-graduate diploma/Graduate diploma
uedqngc,NPQ:A7a Number of qualifications obtained - 221 Graduate certificate
uedqnhd,NPQ:A7a Number of qualifications obtained - 311 Honours bachelor degree
uedqnbd,NPQ:A7a Number of qualifications obtained - 312 Bachelor degree but not honours
uedqndn,NPQ:A7a Number of qualifications obtained - 400 Diploma NFI
uedqnav,NPQ:A7a Number of qualifications obtained - 411 Undergraduate diploma/Advanced diploma
uedqnad,NPQ:A7a Number of qualifications obtained - 413 Associate degree
uedqndp,NPQ:A7a Number of qualifications obtained - 421 Associate diploma
uedqncd,NPQ:A7a Number of qualifications obtained - 500 Other certificate - dont know level
uedqntc,NPQ:A7a Number of qualifications obtained - 511 Technicians cert./Advanced certificate
uedqnta,NPQ:A7a Number of qualifications obtained - 514 Trade certificate or apprenticeship
uedqnc2,NPQ:A7a Number of qualifications obtained - 521 Other certificate - level II
uedqnc1,NPQ:A7a Number of qualifications obtained - 524 Other certificate - level I
uedqnc3,NPQ:A7a Number of qualifications obtained - 598 Other certificate - level III
uedqnc4,NPQ:A7a Number of qualifications obtained - 599 Other certificate - level IV
uedqnsl,NPQ:A7a Number of qualifications obtained - 600 Secondary school - lower level
uedqnsh,NPQ:A7a Number of qualifications obtained - 611 Secondary school - highest level
uedqnos,NPQ:A7a Number of qualifications obtained - 998 Other
uedqnun,NPQ:A7a Number of qualifications obtained - 000 level unknown
uchknrs,NPQ:A7b Check A7a
uednrsdc,NPQ:A7c What type of nursing qualification do you have - Doctorate
uednrsms,NPQ:A7c What type of nursing qualification do you have - Masters degree
uednrsgd,NPQ:A7c What type of nursing qualification do you have - Post-graduate diploma/Graduate diploma
uednrstd,"NPQ:A7c What type of nursing qualification do you have - Triple, Double Certificate Nurse, Registered Nurse, Sister"
uednrshd,NPQ:A7c What type of nursing qualification do you have - Honours bachelor degree
uednrsbd,NPQ:A7c What type of nursing qualification do you have - Bachelor degree but not honours
uednrsav,NPQ:A7c What type of nursing qualification do you have - Undergraduate diploma/Advanced diploma
uednrsdp,NPQ:A7c What type of nursing qualification do you have - Associate diploma/Diploma
uednrsen,NPQ:A7c What type of nursing qualification do you have - Enrolled nurse
uednrsrf,NPQ:A7c What type of nursing qualification do you have - Refused
uednrsdk,NPQ:A7c What type of nursing qualification do you have - Dont know
uednrsos,NPQ:A7c What type of nursing qualification do you have - Other
uednrsc3,NPQ:A7c What type of nursing qualification do you have - Other certificate - level III
