name,label,include
uedq400n,DV: ASCED 400 Advanced Diploma and Diploma - Number of qualifications,FALSE
uedq411n,DV: ASCED 411 Advanced Diploma - Number of qualifications,FALSE
uedq421n,DV: ASCED 421 Diploma - Number of qualifications,FALSE
uedq413n,DV: ASCED 413 Associate Degree - Number of qualifications,FALSE
uedq500n,DV: ASCED 500 Certificate level - Number of qualifications,FALSE
uedq511n,DV: ASCED 511 Certificate IV - Number of qualifications,FALSE
uedq514n,DV: ASCED 514 Certificate III - Number of qualifications,FALSE
uedq521n,DV: ASCED 521 Certificate II - Number of qualifications,FALSE
uedq524n,DV: ASCED 524 Certificate I - Number of qualifications,FALSE
uedq600n,DV: ASCED 600 Secondary education - Number of qualifications,FALSE
uedq611n,DV: ASCED 611 Year 12 - Number of qualifications,FALSE
uedqunkn,DV: ASCED Unknown - Not enough information - Number of qualifications,FALSE
uedcq100,DV: ASCED 100 Postgraduate - Currently studying,FALSE
uedcq110,DV: ASCED 110 Doctoral degree - Currently studying,FALSE
uedcq120,DV: ASCED 120 Master degree - Currently studying,FALSE
uedcq200,DV: ASCED 200 Grad Dip and Grad Cert - Currently studying,FALSE
uedcq211,DV: ASCED 211 Graduate Diploma - Currently studying,FALSE
uedcq221,DV: ASCED 221 Graduate certificate - Currently studying,FALSE
uedcq310,DV: ASCED 310 Bachelor degree - Currently studying,FALSE
uedcq311,DV: ASCED 311 Bachelor (Honours) Degree - Currently studying,FALSE
uedcq312,DV: ASCED 312 Bachelor (Pass) Degree - Currently studying,FALSE
uedcq400,DV: ASCED 400 Advanced Diploma and Diploma - Currently studying,FALSE
uedcq411,DV: ASCED 411 Advanced Diploma - Currently studying,FALSE
uedcq413,DV: ASCED 413 Associate Degree - Currently studying,FALSE
uedcq421,DV: ASCED 421 Diploma - Currently studying,FALSE
uedcq500,DV: ASCED 500 Certificate level - Currently studying,FALSE
uedcq511,DV: ASCED 511 Certificate IV - Currently studying,FALSE
uedcq514,DV: ASCED 514 Certificate III - Currently studying,FALSE
uedcq521,DV: ASCED 521 Certificate II - Currently studying,FALSE
uedcq524,DV: ASCED 524 Certificate I - Currently studying,FALSE
uedcq600,DV: ASCED 600 Secondary education - Currently studying,FALSE
uedcq611,DV: ASCED 611 Year 12 - Currently studying,FALSE
uedcqunk,DV: ASCED Unknown - Not enough information - Currently studying,FALSE
uedrq100,DV: ASCED 100 Postgraduate - Number of recent qualifications,FALSE
uedrq110,DV: ASCED 110 Doctoral degree - Number of recent qualifications,FALSE
uedrq120,DV: ASCED 120 Master degree - Number of recent qualifications,FALSE
uedrq200,DV: ASCED 200 Grad Dip and Grad Cert - Number of recent qualifications,FALSE
uedrq211,DV: ASCED 211 Graduate Diploma - Number of recent qualifications,FALSE
uedrq221,DV: ASCED 221 Graduate certificate - Number of recent qualifications,FALSE
uedrq310,DV: ASCED 310 Bachelor degree - Number of recent qualifications,FALSE
uedrq311,DV: ASCED 311 Bachelor (Honours) Degree - Number of recent qualifications,FALSE
uedrq312,DV: ASCED 312 Bachelor (Pass) Degree - Number of recent qualifications,FALSE
uedrq400,DV: ASCED 400 Advanced Diploma and Diploma - Number of recent qualifications,FALSE
uedrq411,DV: ASCED 411 Advanced Diploma - Number of recent qualifications,FALSE
uedrq413,DV: ASCED 413 Associate Degree - Number of recent qualifications,FALSE
uedrq421,DV: ASCED 421 Diploma - Number of recent qualifications,FALSE
uedrq500,DV: ASCED 500 Certificate level - Number of recent qualifications,FALSE
uedrq511,DV: ASCED 511 Certificate IV - Number of recent qualifications,FALSE
uedrq514,DV: ASCED 514 Certificate III - Number of recent qualifications,FALSE
uedrq521,DV: ASCED 521 Certificate II - Number of recent qualifications,FALSE
uedrq524,DV: ASCED 524 Certificate I - Number of recent qualifications,FALSE
uedrq611,DV: ASCED 611 Secondary school - Highest level - Number of recent qualifications,FALSE
uedrq600,DV: ASCED 600 Secondary school - Lower level - Number of recent qualifications,FALSE
uedrqunk,DV: ASCED Unknown - Not enough information - Number of recent qualifications,FALSE
uancob,History: Country of birth,TRUE
uanbcob,History: Country of birth - brief,TRUE
uanyoa,History: Year first came to Australia to live,FALSE
uanengf,History: Is English the first language you learned to speak as a child,FALSE
uanatsi,History: Aboriginal or Torres Strait Islander origin,TRUE
ufmlwop,History: Were you living with both your own mother and father around the time you were 14 years old,TRUE
uannzcit,History: Were you a New Zealand citizen when you arrived in Australia,FALSE
uanaf99,History: Did respondent arrive in Australia after 1999,FALSE
uanref,History: Did you (and your family) come to Australia as refugees or under a humanitarian migration program,FALSE
uanpapp,History: Australian visa - Primary applicant,FALSE
uanmigc,History: Migration category when you or your family first arrived in Australia,FALSE
uanafpay,History: Who paid for your (air)fare to come to Australia,FALSE
ufmnprea,History: Why were you not living with both your parents at age 14,FALSE
ufmpdiv,History: Did your mother and father ever get divorced or separate,TRUE
ufmpjoin,History: Did your mother and father ever get back together again,FALSE
ufmageps,History: How old were you at the time your parents first separated,FALSE
ufmagelh,History: How old were you when you first moved out of home as a young person,TRUE
ufmhsib,History: Ever had any siblings,TRUE
ufmnsib,History: How many siblings,TRUE
ufmeldst,History: Were you the oldest child,TRUE
ufmfcob,History: Father's Country of Birth,TRUE
ufmmcob,History: Mother's Country of Birth,TRUE
ufmfsch,History: How much schooling father completed,TRUE
ufmmsch,History: How much schooling mother completed,TRUE
ufmfpsq,History: Father completed an educational qualification after leaving school,TRUE
ufmfhlq,History: Which type of institution fathers highest level qualification obtained from,FALSE
ufmmpsq,History: Mother completed an educational qualification after leaving school,TRUE
ufmmhlq,History: Which type of institution mothers highest level qualification obtained from,FALSE
ufmfemp,History: Was father in paid employment when you were 14,TRUE
ufmfo06,History: Father's occupation - 4 digit ANZSCO 2006,TRUE
ufmfo62,History: Father's occupation 2-digit ANZSCO 2006,TRUE
ufmfuemp,History: Was father unemployed for 6 months or more while you were growing up,TRUE
ufmmemp,History: Was mother in paid employment when you were 14,TRUE
ufmmo06,History: Mother's occupation - 4 digit ANZSCO 2006,TRUE
ufmmo62,History: Mother's occupation 2-digit ANZSCO 2006,TRUE
uedagels,History: Age left school,FALSE
uedhists,History: Highest year of school completed (excludes equivalents obtained post-school)/currently attending,FALSE
uedtypes,History: Type of school attended/attending,FALSE
uedcly,History: Country of last school year,TRUE
uedqenr,History: Ever enrolled in a course of study to obtain a qualification,FALSE
uedcoq,History: Country completed highest qualification in,FALSE
uedq100,History: ASCED 100 Postgraduate - Number of qualifications obtained since leaving school,FALSE
uedq110,History: ASCED 110 Doctoral degree - Number of qualifications obtained since leaving school,FALSE
uedq120,History: ASCED 120 Master degree - Number of qualifications obtained since leaving school,FALSE
uedq200,History: ASCED 200 Grad Dip and Grad Cert - Number of qualifications obtained since leaving school,FALSE
uedq221,History: ASCED 221 Graduate certificate - Number of qualifications obtained since leaving school,FALSE
uedq211,History: ASCED 211 Graduate diploma - Number of qualifications obtained since leaving school,FALSE
uedq310,History: ASCED 310 Bachelor degree - Number of qualifications obtained since leaving school,FALSE
uedq311,History: ASCED 311 Bachelor (Honours) degree - Number of qualifications obtained since leaving school,FALSE
uedq312,History: ASCED 312 Bachelor (Pass) degree - Number of qualifications obtained since leaving school,FALSE
uedq400,History: ASCED 400 Advanced diploma and diploma - Number of qualifications obtained since leaving school,FALSE
uedq413,History: ASCED 413 Associate degree - Number of qualifications obtained since leaving school,FALSE
uedq421,History: ASCED 421 Diploma - Number of qualifications obtained since leaving school,FALSE
uedq411,History: ASCED 411 Advanced diploma - Number of qualifications obtained since leaving school,FALSE
uedq500,History: ASCED 500 Certificate - dont know level - Number of qualifications obtained since leaving school,FALSE
uedq524,History: ASCED 524 Certificate level I - Number of qualifications obtained since leaving school,FALSE
uedq521,History: ASCED 521 Certificate level II - Number of qualifications obtained since leaving school,FALSE
uedq514,History: ASCED 514 Certificate level III - Number of qualifications obtained since leaving school,FALSE
uedq511,History: ASCED 511 Certificate level IV - Number of qualifications obtained since leaving school,FALSE
uedq600,History: ASCED 600 Secondary education - Number of qualifications obtained since leaving school,FALSE
uedq611,History: ASCED 611 Year 12 - Number of qualifications obtained since leaving school,FALSE
uedqunk,History: ASCED Unknown - not enough information - Number of qualifications obtained since leaving school,FALSE
uedhigh1,History: Highest education level achieved,FALSE
umrn,History: How many times have you been legally married,TRUE
umrpmth,History: Month married - present or most recent marriage,FALSE
umrpyr,History: Year married - present or most recent marriage,FALSE
utchad,History: Total children ever had,TRUE
utcdied,History: Total children since died,FALSE
umr1yr,History: Year married - First marriage if married more than once,FALSE
umr2yr,History: Year married - Second marriage if married more than twice,FALSE
umr3yr,History: Year married - Third marriage if married more than 3 times,FALSE
umr4yr,History: Year married - Fourth marriage if married more than 4 times,FALSE
umrplv,History: Live together before marriage - Present or most recent marriage,FALSE
umr1lv,History: Live together before marriage - First marriage if married more than once,FALSE
umr2lv,History: Live together before marriage - Second marriage if married more than twice,FALSE
umr3lv,History: Live together before marriage - Third marriage if married more than 3 times,FALSE
umr4lv,History: Live together before marriage - Fourth marriage if married more than 4 times,FALSE
umrpend,History: How did the marriage end - present or most recent marriage,FALSE
umr1end,History: How did the marriage end - First marriage if married more than once,FALSE
umr2end,History: How did the marriage end - Second marriage if married more than twice,FALSE
umr3end,History: How did the marriage end - Third marriage if married more than 3 times,FALSE
umr4end,History: How did the marriage end - Fourth marriage if married more than 4 times,FALSE
umrpwidw,History: Year widowed - Present or most recent marriage,FALSE
umr1widw,History: Year widowed - First marriage if married more than once,FALSE
umr2widw,History: Year widowed - Second marriage if married more than twice,FALSE
umr3widw,History: Year widowed - Third marriage if married more than 3 times,FALSE
umr4widw,History: Year widowed - Fourth marriage if married more than 4 times,FALSE
umrpsep,History: Year separated - Present or most recent marriage,FALSE
umr1sep,History: Year separated - First marriage if married more than once,FALSE
umr2sep,History: Year separated - Second marriage if married more than twice,FALSE
umr3sep,History: Year separated - Third marriage if married more than 3 times,FALSE
umr4sep,History: Year separated - Fourth marriage if married more than 4 times,FALSE
umrpdiv,History: Year divorced - Present or most recent marriage,FALSE
umr1div,History: Year divorced - First marriage if married more than once,FALSE
umr2div,History: Year divorced - Second marriage if married more than twice,FALSE
umr3div,History: Year divorced - Third marriage if married more than 3 times,FALSE
umr4div,History: Year divorced - Fourth marriage if married more than 4 times,FALSE
uordfpst,History: Ever lived with someone for at least one month without marrying,FALSE
urtage,History: Age retired/intends to retire,TRUE
uehtse,History: Time since FT education - years,TRUE
uehtjb,History: Time in paid work - years,TRUE
uehtuj,History: Time unemployed and looking for work - years,FALSE
uehto,History: Time not working and not looking for work - years,FALSE
umrplvt,History: Years living together before present or most recent marriage,FALSE
umr1lvt,History: Years living together before first marriage,FALSE
umr2lvt,History: Years living together before second marriage,FALSE
umr3lvt,History: Years living together before third marriage,FALSE
umr4lvt,History: Years living together before fourth marriage,FALSE
uorcdur,History: Current defacto duration - years,FALSE
umrcdur,History: Current marriage duration - years,FALSE
umrwdur,History: Current widow duration - years,FALSE
umrsdur,History: Current separated or divorced from date of separation - years,FALSE
uhsyrcad,History: Years at current address,FALSE
uhespncy,History: Year this condition first developed - Sight problems not corrected by glasses / lenses,FALSE
uheheary,History: Year this condition first developed - Hearing problems,FALSE
uhespchy,History: Year this condition first developed - Speech problems,FALSE
uhebflcy,"History: Year this condition first developed - Blackouts, fits or loss of consciousness",FALSE
uhesluy,History: Year this condition first developed - Difficulty learning or understanding things,FALSE
uheluafy,History: Year this condition first developed - Limited use of arms or fingers,FALSE
uhedgty,History: Year this condition first developed - Difficulty gripping things,FALSE
uhelufly,History: Year this condition first developed - Limited use of feet or legs,FALSE
uhenecy,History: Year this condition first developed - A nervous or emotional condition which requires treatment,FALSE
uhecrpay,"History: Year this condition first developed - Any condition that restricts physical activity or physical work (e.g. back problems, migraines)",FALSE
uhedisfy,History: Year this condition first developed - Any disfigurement or deformity,FALSE
uhemirhy,History: Year this condition first developed - Any mental illness which requires help or supervision,FALSE
uhesbdby,History: Year this condition first developed - Shortness of breath or difficulty breathing,FALSE
uhecrpy,History: Year this condition first developed - Chronic or recurring pain,FALSE
uhehibdy,"History: Year this condition first developed - Long term effects as a result of a head injury, stroke or other brain damage",FALSE
uhemedy,History: Year this condition first developed - A long-term condition or ailment which is still restrictive even though it is being treated or medication being taken for it,FALSE
uheothy,"History: Year this condition first developed - Any other long-term condition such as arthritis, asthma, heart disease, Alzheimers disease, dementia etc",FALSE
uordfnum,History: Number of defacto relationships,FALSE
ufmfo6s,"History: AUSEI06 occupational status scale, Father's occupation",TRUE
ufmmo6s,"History: AUSEI06 occupational status scale, Mother's occupation",TRUE
ufmf688,"History: ISCO-88 from ANZSCO 2006, Father's occupation",TRUE
ufmm688,"History: ISCO-88 from ANZSCO 2006, Mother's occupation",TRUE
ufmf682,"History: ISCO-88 from ANZSCO 2006 2-digit, Father's occupation",TRUE
ufmm682,"History: ISCO-88 from ANZSCO 2006 2-digit, Mother's occupation",TRUE
ufmfo61,History: Father's occupation 1-digit ANZSCO 2006,TRUE
ufmmo61,History: Mother's occupation 1-digit ANZSCO 2006,TRUE
ugh1,SCQ:A1 Self-assessed health,FALSE
ugh2,SCQ:A2 Health compared to one year ago,FALSE
ugh3a,SCQ:A3a Physical Functioning: Vigorous activities,FALSE
ugh3b,SCQ:A3b Physical Functioning: Moderate activities,FALSE
ugh3c,SCQ:A3c Physical Functioning: Lifting or carrying groceries,FALSE
ugh3d,SCQ:A3d Physical Functioning: Climbing several flights of stairs,FALSE
ugh3e,SCQ:A3e Physical Functioning: Climbing one flight of stairs,FALSE
ugh3f,SCQ:A3f Physical Functioning: Bending kneeling or stooping,FALSE
ugh3g,SCQ:A3g Physical Functioning: Walking more than one kilometre,FALSE
ugh3h,SCQ:A3h Physical Functioning: Walking half a kilometre,FALSE
ugh3i,SCQ:A3i Physical Functioning: Walking 100 metres,FALSE
ugh3j,SCQ:A3j Physical Functioning: Bathing or dressing yourself,FALSE
ugh4a,SCQ:A4a Role-physical: Cut down the amount of time spent on work or other activities,FALSE
ugh4b,SCQ:A4b Role-physical: Accomplished less than would like,FALSE
ugh4c,SCQ:A4c Role-physical: Were limited in the kind of work,FALSE
ugh4d,SCQ:A4d Role-physical: Had difficulty performing work or other activities,FALSE
ugh5a,SCQ:A5a Role-emotional: Cut down the amount of time spent on work/other activities,FALSE
ugh5b,SCQ:A5b Role-emotional: Accomplished less than would like,FALSE
ugh5c,SCQ:A5c Role-emotional: Didnt do work/other activities as carefully as usual,FALSE
ugh6,SCQ:A6 Social functioning: Has physical/emotional health interfered with normal social activities,FALSE
ugh7,SCQ:A7 Bodily pain in last 4 weeks,FALSE
ugh8,SCQ:A8 How much did pain interfere with normal work,FALSE
ugh9a,SCQ:A9a Vitality: Feel full of life,FALSE
ugh9b,SCQ:A9b Mental Health: Been a nervous person,FALSE
ugh9c,SCQ:A9c Mental Health: Felt so down in the dumps nothing could cheer you up,FALSE
ugh9d,SCQ:A9d Mental Health: Felt calm and peaceful,FALSE
ugh9e,SCQ:A9e Vitality: Have a lot of energy,FALSE
ugh9f,SCQ:A9f Mental Health: Felt down,FALSE
ugh9g,SCQ:A9g Vitality: Felt worn out,FALSE
ugh9h,SCQ:A9h Mental Health: Been a happy person,FALSE
ugh9i,SCQ:A9i Vitality: Felt tired,FALSE
ugh10,SCQ:A10 Social functioning: Physical/emotional problems interfered with social activities,FALSE
ugh11a,SCQ:A11a Health: Get sick a little easier than other people,FALSE
ugh11b,SCQ:A11b Health: As healthy as anybody I know,FALSE
ugh11c,SCQ:A11c Health: Expect my health to get worse,FALSE
ugh11d,SCQ:A11d Health: My health is excellent,FALSE
ulspact,SCQ:B1 How often participate in physical activity,FALSE
ulssmkf,SCQ:B2 Smokes cigarettes or other tobacco products,FALSE
ulstbcn,SCQ:B3 Number of cigarettes usually smoked each week,FALSE
ulsdrkf,SCQ:B4 Drink alcohol,FALSE
ulsdrka,SCQ:B5 Standard drinks usually have per day,FALSE
ulsdrex,SCQ:B6 Frequency drinks exceed (sex-based) threshold,FALSE
ulsclub,SCQ:B7 Currently an active member of a sporting/hobby/community based club or association,FALSE
ulsrush,SCQ:B8 How often feel rushed or pressed for time,FALSE
ulsstime,SCQ:B9 Spare time that dont know what to do with,FALSE
ubmhtcm,SCQ:B10 Height in centimetres,FALSE
ubmhtft,SCQ:B10 Height in feet,FALSE
ubmhtin,SCQ:B10 Height in inches,FALSE
ubmwtkg,SCQ:B11 Weight in kilograms,FALSE
ubmwtst,SCQ:B11 Weight in stones,FALSE
ubmwtlb,SCQ:B11 Weight in pounds,FALSE
ubmwaist,SCQ:B12 Waist measurement (cm),FALSE
uffcdiet,SCQ:B13 Currently on a diet to lose weight,FALSE
uffdietf,SCQ:B14 How often has dieted in order to lose weight in the last 12 months,FALSE
uffsrw,SCQ:B15 Self-rated weight,FALSE
uffscw,SCQ:B16 Satisfaction with current weight,FALSE
uffleg,SCQ:B17 Food frequency: Legumes / pulses,FALSE
uffcake,"SCQ:B17 Food frequency: Biscuits, cakes, pies, cake-type desserts, pastries, etc",FALSE
uffpasta,"SCQ:B17 Food frequency: Pasta, rice, rice noodles / cakes, cornmeal or couscous",FALSE
uffsnack,SCQ:B17 Food frequency: Snack foods,FALSE
uffcerl,SCQ:B17 Food frequency: Breakfast cereals,FALSE
uffconf,SCQ:B17 Food frequency: Confectionery and ice cream,FALSE
uffbread,"SCQ:B17 Food frequency: Breads, crumpets and English muffins",FALSE
uffspud,"SCQ:B17 Food frequency: Fried potatoes, french fries, hot chips or wedges",FALSE
uffrmeat,SCQ:B17 Food frequency: Red meat,FALSE
uffprocm,SCQ:B17 Food frequency: Processed meat products,FALSE
uffpoult,SCQ:B17 Food frequency: Poultry,FALSE
ufffish,"SCQ:B17 Food frequency: Fresh, frozen or tinned fish or shellfish",FALSE
updtired,SCQ:B18a Psychological distress: tired out for no good reasons,FALSE
updnerv,SCQ:B18b Psychological distress: nervous,FALSE
updenerv,SCQ:B18c Psychological distress: so nervous that nothing could calm you down,FALSE
updhless,SCQ:B18d Psychological distress: hopeless,FALSE
updrless,SCQ:B18e Psychological distress: restless or fidgety,FALSE
upderles,SCQ:B18f Psychological distress: so restless that you could not sit still,FALSE
upddepr,SCQ:B18g Psychological distress: depressed,FALSE
updeff,SCQ:B18h Psychological distress: everything was an effort,FALSE
updsad,SCQ:B18i Psychological distress: so sad that nothing could cheer you up,FALSE
updwless,SCQ:B18j Psychological distress: worthless,FALSE
ulsrelsp,SCQ:B19a Satisfaction with: Partner,FALSE
ulsrelsc,SCQ:B19b Satisfaction with: Children,FALSE
ulsrelpc,SCQ:B19c Satisfaction with: Partners relationship with children,FALSE
ulsrelst,SCQ:B19d Satisfaction with: Relationship with step children,FALSE
ulsrelch,SCQ:B19e Satisfaction with: Children in household get along with each other,FALSE
ulsrelrp,SCQ:B19f Satisfaction with: Relationship with parents,FALSE
ulsrelrs,SCQ:B19g Satisfaction with: Relationship with step parents,FALSE
ulsrelfs,SCQ:B19h Satisfaction with: Relationship with most recent former spouse/partner,FALSE
ulsccdiv,SCQ:B20a The way child care tasks are divided between you and your partner,FALSE
ulshhdiv,SCQ:B20b The way household tasks are divided between you and your partner,FALSE
ulsshare,SCQ:B21 Share of work around the house,FALSE
ulssocal,SCQ:B22 How often get together socially with friends/relatives not living with you,FALSE
ulssuppv,SCQ:B23a People dont come to visit me as often as I would like,FALSE
ulssupnh,SCQ:B23b I often need help from other people but cant get it,FALSE
ulssuplf,SCQ:B23c I seem to have a lot of friends,FALSE
ulssupac,SCQ:B23d I dont have anyone that I can confide in,FALSE
ulssuplt,SCQ:B23e I have no one to lean on in times of trouble,FALSE
ulssupcd,SCQ:B23f There is someone who can always cheer me up when Im down,FALSE
ulssupvl,SCQ:B23g I often feel very lonely,FALSE
ulssuppi,SCQ:B23h I enjoy the time I spend with the people who are important to me,FALSE
ulssuptp,"SCQ:B23i When somethings on my mind, just talking with the people I know can make me feel better",FALSE
ulssupsh,"SCQ:B23j When I need someone to help me out, I can usually find someone",FALSE
udufmar,SCQ:B24a Frequency of drug use:  Marijuana / Cannabis,FALSE
udufmet,SCQ:B24b Frequency of drug use:  Meth / amphetamine,FALSE
udufcoc,SCQ:B24c Frequency of drug use:  Cocaine,FALSE
udufecs,SCQ:B24d Frequency of drug use:  Ecstasy,FALSE
udufhal,SCQ:B24e Frequency of drug use:  Hallucinogens,FALSE
udufinh,SCQ:B24f Frequency of drug use:  Inhalants,FALSE
udufot,SCQ:B24g Frequency of drug use:  Other illicit drug,FALSE
udufppk,SCQ:B25a Frequency of drug use: Strong painkillers / Pain-relievers and Opioids,FALSE
udufpsp,SCQ:B25b Frequency of drug use: Tranquilisers / Sleeping pills,FALSE
ulsecgf,SCQ:B26 Frequency of electronic cigarettes use,FALSE
ulemar,SCQ:B27a Life events in past year: Got married,FALSE
ulesep,SCQ:B27b Life events in past year: Separated from spouse,FALSE
ulercl,SCQ:B27c Life events in past year: Got back together with spouse,FALSE
uleprg,SCQ:B27d Life events in past year: Pregnancy,FALSE
ulebth,SCQ:B27e Life events in past year: Birth/adoption of new child,FALSE
uleins,SCQ:B27f Life events in past year: Serious personal injury/illness,FALSE
uleinf,SCQ:B27g Life events in past year: Serious injury/illness to family member,FALSE
uledsc,SCQ:B27h Life events in past year: Death of spouse or child,FALSE
uledrl,SCQ:B27i Life events in past year: Death of close relative/family member,FALSE
uledfr,SCQ:B27j Life events in past year: Death of a close friend,FALSE
ulevio,SCQ:B27k Life events in past year: Victim of physical violence,FALSE
ulepcm,SCQ:B27l Life events in past year: Victim of a property crime,FALSE
ulejls,SCQ:B27m Life events in past year: Detained in jail,FALSE
ulejlf,SCQ:B27n Life events in past year: Close family member detained in jail,FALSE
ulertr,SCQ:B27o Life events in past year: Retired from the workforce,FALSE
ulefrd,SCQ:B27p Life events in past year: Fired or made redundant,FALSE
ulejob,SCQ:B27q Life events in past year: Changed jobs,FALSE
uleprm,SCQ:B27r Life events in past year: Promoted at work,FALSE
ulefni,SCQ:B27s Life events in past year: Major improvement in finances,FALSE
ulefnw,SCQ:B27t Life events in past year: Major worsening in finances,FALSE
ulemvd,SCQ:B27u Life events in past year: Changed residence,FALSE
uledhm,"SCQ:B27v A weather related disaster (flood, bushfire, cyclone) damaged or destroyed your home",FALSE
ulemarq1,SCQ:B27a How long ago life event happened - Married - 0 to 3 months ago,FALSE
ulemarq2,SCQ:B27a How long ago life event happened - Married - 4 to 6 months ago,FALSE
ulemarq3,SCQ:B27a How long ago life event happened - Married - 7 to 9 months ago,FALSE
ulemarq4,SCQ:B27a How long ago life event happened - Married - 10 to 12 months ago,FALSE
ulemarna,SCQ:B27a How long ago life event happened - Married - no answer,FALSE
ulesepq1,SCQ:B27b How long ago life event happened - Separated - 0 to 3 months ago,FALSE
ulesepq2,SCQ:B27b How long ago life event happened - Separated - 4 to 6 months ago,FALSE
ulesepq3,SCQ:B27b How long ago life event happened - Separated - 7 to 9 months ago,FALSE
ulesepq4,SCQ:B27b How long ago life event happened - Separated - 10 to 12 months ago,FALSE
ulesepna,SCQ:B27b How long ago life event happened - Separated - no answer,FALSE
ulerclq1,SCQ:B27c How long ago life event happened - Reconciled - 0 to 3 months ago,FALSE
ulerclq2,SCQ:B27c How long ago life event happened - Reconciled - 4 to 6 months ago,FALSE
ulerclq3,SCQ:B27c How long ago life event happened - Reconciled - 7 to 9 months ago,FALSE
ulerclq4,SCQ:B27c How long ago life event happened - Reconciled - 10 to 12 months ago,FALSE
ulerclna,SCQ:B27c How long ago life event happened - Reconciled - no answer,FALSE
uleprgq1,SCQ:B27d How long ago life event happened - Pregnancy - 0 to 3 months ago,FALSE
uleprgq2,SCQ:B27d How long ago life event happened - Pregnancy - 4 to 6 months ago,FALSE
uleprgq3,SCQ:B27d How long ago life event happened - Pregnancy - 7 to 9 months ago,FALSE
uleprgq4,SCQ:B27d How long ago life event happened - Pregnancy - 10 to 12 months ago,FALSE
uleprgna,SCQ:B27d How long ago life event happened - Pregnancy - no answer,FALSE
ulebthq1,SCQ:B27e How long ago life event happened - Gained family - 0 to 3 months ago,FALSE
ulebthq2,SCQ:B27e How long ago life event happened - Gained family - 4 to 6 months ago,FALSE
ulebthq3,SCQ:B27e How long ago life event happened - Gained family - 7 to 9 months ago,FALSE
ulebthq4,SCQ:B27e How long ago life event happened - Gained family - 10 to 12 months ago,FALSE
ulebthna,SCQ:B27e How long ago life event happened - Gained family - no answer,FALSE
uleinsq1,SCQ:B27f How long ago life event happened - Injury to self - 0 to 3 months ago,FALSE
uleinsq2,SCQ:B27f How long ago life event happened - Injury to self - 4 to 6 months ago,FALSE
uleinsq3,SCQ:B27f How long ago life event happened - Injury to self - 7 to 9 months ago,FALSE
uleinsq4,SCQ:B27f How long ago life event happened - Injury to self - 10 to 12 months ago,FALSE
uleinsna,SCQ:B27f How long ago life event happened - Injury to self - no answer,FALSE
uleinfq1,SCQ:B27g How long ago life event happened - Injury to relative/family - 0 to 3 months ago,FALSE
uleinfq2,SCQ:B27g How long ago life event happened - Injury to relative/family - 4 to 6 months ago,FALSE
uleinfq3,SCQ:B27g How long ago life event happened - Injury to relative/family - 7 to 9 months ago,FALSE
uleinfq4,SCQ:B27g How long ago life event happened - Injury to relative/family - 10 to 12 months ago,FALSE
uleinfna,SCQ:B27g How long ago life event happened - Injury to relative/family - no answer,FALSE
uledscq1,SCQ:B27h How long ago life event happened - Death of spouse/child - 0 to 3 months ago,FALSE
uledscq2,SCQ:B27h How long ago life event happened - Death of spouse/child - 4 to 6 months ago,FALSE
uledscq3,SCQ:B27h How long ago life event happened - Death of spouse/child - 7 to 9 months ago,FALSE
uledscq4,SCQ:B27h How long ago life event happened - Death of spouse/child - 10 to 12 months ago,FALSE
uledscna,SCQ:B27h How long ago life event happened - Death of spouse/child - no answer,FALSE
uledrlq1,SCQ:B27i How long ago life event happened - Death of other rel - 0 to 3 months ago,FALSE
uledrlq2,SCQ:B27i How long ago life event happened - Death of other rel - 4 to 6 months ago,FALSE
uledrlq3,SCQ:B27i How long ago life event happened - Death of other rel - 7 to 9 months ago,FALSE
uledrlq4,SCQ:B27i How long ago life event happened - Death of other rel - 10 to 12 months ago,FALSE
uledrlna,SCQ:B27i How long ago life event happened - Death of other rel - no answer,FALSE
uledfrq1,SCQ:B27j How long ago life event happened - Death of friend - 0 to 3 months ago,FALSE
uledfrq2,SCQ:B27j How long ago life event happened - Death of friend - 4 to 6 months ago,FALSE
uledfrq3,SCQ:B27j How long ago life event happened - Death of friend - 7 to 9 months ago,FALSE
uledfrq4,SCQ:B27j How long ago life event happened - Death of friend - 10 to 12 months ago,FALSE
uledfrna,SCQ:B27j How long ago life event happened - Death of friend - no answer,FALSE
ulevioq1,SCQ:B27k How long ago life event happened - Victim of violence - 0 to 3 months ago,FALSE
ulevioq2,SCQ:B27k How long ago life event happened - Victim of violence - 4 to 6 months ago,FALSE
ulevioq3,SCQ:B27k How long ago life event happened - Victim of violence - 7 to 9 months ago,FALSE
ulevioq4,SCQ:B27k How long ago life event happened - Victim of violence - 10 to 12 months ago,FALSE
uleviona,SCQ:B27k How long ago life event happened - Victim of violence - no answer,FALSE
ulepcmq1,SCQ:B27l How long ago life event happened - Victim of property crime - 0 to 3 months ago,FALSE
ulepcmq2,SCQ:B27l How long ago life event happened - Victim of property crime - 4 to 6 months ago,FALSE
ulepcmq3,SCQ:B27l How long ago life event happened - Victim of property crime - 7 to 9 months ago,FALSE
ulepcmq4,SCQ:B27l How long ago life event happened - Victim of property crime - 10 to 12 months ago,FALSE
ulepcmna,SCQ:B27l How long ago life event happened - Victim of property crime - no answer,FALSE
ulejlsq1,SCQ:B27m How long ago life event happened - Jailed - 0 to 3 months ago,FALSE
ulejlsq2,SCQ:B27m How long ago life event happened - Jailed - 4 to 6 months ago,FALSE
